499,漏发了一瓶,漏发了一瓶,物流,负面
499,已补送,已补送,服务,中性
499,_,还不错,整体,正面
499,二次回购,二次回购,整体,正面
500,_,是正品,真伪,正面
500,_,很好,整体,正面
501,_,黏黏的,使用体验,负面
501,_,涂着不舒服,使用体验,负面
501,_,酒精味重,气味,负面
502,活动,正好,价格,正面
502,这款,一直用,整体,正面
503,_,可以啊,整体,正面
503,_,提好用,整体,正面
504,_,少量涂真的很好用,使用体验,正面
504,_,有点油腻,使用体验,负面
504,_,泛白,功效,负面
504,_,总体还不错吧,整体,正面
505,_,还不错,整体,正面
506,_,确实不错,整体,正面
507,_,很好用,整体,正面
507,_,滑滑的,使用体验,正面
508,_,很好用,整体,正面
508,保湿效果,不错,功效,正面
508,粉质,细腻,使用体验,正面
508,_,推荐,整体,正面
509,_,是正品,真伪,正面
509,_,便宜,价格,正面
510,_,不错,整体,正面
510,_,喜欢,整体,正面
511,_,不错,整体,正面
511,_,很大一瓶,尺寸,正面
512,_,还不错,整体,正面
512,_,真的很不错哦,整体,正面
513,_,好用哦,整体,正面
513,_,美美哒,功效,正面
514,_,清清爽爽,使用体验,正面
514,_,不油腻,使用体验,正面
514,_,很好用,整体,正面
514,打底,图个,使用体验,中性
515,包装,很满意,包装,正面
515,物流,很快,物流,正面
515,_,很好用,整体,正面
515,_,下次还购买,整体,正面
516,包装,跟专柜有点不一样,包装,中性
516,_,比较优惠,价格,正面
516,物流,快,物流,正面
516,配送员服务,好,服务,正面
517,_,好用,整体,正面
518,_,贴敷感挺好的,使用体验,正面
518,_,还是很实惠的,价格,正面
519,_,真棒,整体,正面
519,_,一直在用,整体,正面
519,_,满意,整体,正面
520,_,还不错,整体,正面
520,包装,真的不好,包装,负面
521,水,很多,成分,正面
521,水,太多了吸收不了,使用体验,负面
521,_,需要洗到贴完,使用体验,负面
522,_,起泡沫,使用体验,正面
522,泡沫,很细腻,使用体验,正面
522,_,很温和,使用体验,正面
522,味道,很好闻,气味,正面
522,正品,是正品,真伪,正面
523,假的,假的,真伪,负面
523,订不了妆,订不了妆,功效,负面
523,防不了水,防不了水,功效,负面
524,塑料味,？？？,气味,负面
525,_,很好,整体,正面
526,_,很喜欢,整体,正面
527,好大一瓶,_,包装,正面
527,_,使用很方便,包装,正面
527,直接按压就出来了,_,包装,正面
528,_,没有什么用，用了几次不敢用,整体,负面
529,味道,很好,气味,正面
529,_,容易推开,使用体验,正面
529,_,期待效果,功效,中性
530,毛孔,隐形,功效,正面
530,_,便宜,价格,正面
530,_,买一送二,其他,正面
530,_,很好的啊,整体,正面
530,_,不过敏,功效,正面
530,_,好用,使用体验,正面
531,_,很自然,功效,正面
531,_,不错,整体,正面
532,_,一直在用,整体,正面
532,祛痘印效果,不错,功效,正面
532,价位,高些,价格,负面
533,_,还不错,整体,正面
533,价格,实惠,价格,正面
533,性价比,不错,价格,正面
534,_,挺好的,整体,正面
534,色,很正,功效,正面
534,_,用起来也方便,使用体验,正面
535,_,好评好评好评,整体,正面
536,降价,_,价格,负面
536,_,垃圾,整体,负面
537,_,还行,整体,正面
537,_,不是很白,功效,负面
537,_,味道也可以,气味,中性
537,_,很难洗下去,使用体验,负面
538,性价比,非常高,价格,正面
538,物流,非常快,物流,正面
539,_,不错,整体,正面
539,遮暇,一般,功效,中性
539,_,较自然,使用体验,正面
540,_,太温和了,成分,负面
540,_,洗的滑滑的,使用体验,负面
540,_,没什么效果,功效,负面
541,_,不错,整体,正面
541,_,不错,整体,正面
541,收货,不错,物流,正面
541,_,挺好的,整体,正面
542,补水保湿,清爽不油腻,功效,正面
542,_,再不到要断货了,整体,正面
542,_,真的是这样子呢,整体,正面
543,_,坑，巨坑,整体,负面
543,_,降价,价格,负面
544,补水,不错,功效,正面
544,_,挺好用的,使用体验,正面
545,包装,很简陋,包装,负面
546,补水效果,不错,功效,正面
546,礼物,_,价格,正面
546,一直用这个牌子,_,整体,正面
547,_,应该是正品,真伪,中性
547,_,实惠,价格,正面
548,_,很满意,整体,正面
548,_,很实惠,价格,正面
549,物流,感谢,物流,正面
550,物流,值得信赖,物流,正面
550,产品,很满意,整体,正面
551,_,不好,整体,负面
551,_,会过敏,功效,负面
551,清洁能力,差,功效,负面
551,香味,太浓,气味,负面
552,物廉价美,_,价格,正面
552,六盒,_,尺寸,中性
552,_,优惠,价格,正面
552,实体店,根本买不到,价格,正面
553,味道,很难形容,气味,中性
553,味道,我很讨厌,气味,负面
554,_,很好用,整体,正面
554,_,不卡粉,使用体验,正面
554,_,上装很自然,功效,正面
554,_,紫色的上装皮肤明显白了一个度,功效,正面
554,_,滑滑的,使用体验,正面
554,_,很喜欢,整体,正面
555,_,还不错,整体,正面
555,_,挺滋润,使用体验,正面
556,包装,很精致,包装,正面
556,_,挺好的,整体,正面
556,_,是信任的,整体,正面
557,快递,很快,物流,正面
557,上午买的下午就到了,上午买的下午就到了,物流,正面
557,面膜,很好,整体,正面
557,装面膜的小盒子,还送了,包装,正面
557,_,放心购买,真伪,正面
557,_,极力推荐,整体,正面
558,_,很好用,整体,正面
559,_,不错,整体,正面
560,_,不怎么好用,整体,负面
560,_,气垫做的不好,功效,负面
561,一分钱拼购,就???,价格,中性
561,精华,很多,成分,正面
561,_,很舒服,使用体验,正面
562,吸收,挺好,功效,正面
563,_,没什么用,整体,负面
563,_,还不如买整套去黑头的,整体,负面
564,_,补水,功效,正面
565,_,不错,使用体验,正面
565,_,放心,整体,正面
566,_,还可以,整体,正面
566,包装,很不错,包装,正面
567,_,不怎么的好,整体,负面
568,_,挺好的,整体,正面
568,_,调整肤色,功效,正面
568,_,蛮好用呢,整体,正面
568,_,味道大点,气味,负面
568,_,其他都不错,整体,正面
569,_,不是很白,功效,负面
569,_,不是遮暇的,功效,负面
569,_,太差劲了,整体,负面
570,味道,比较大,气味,负面
570,_,不适合我的肤色。有点太白了,功效,负面
571,_,很不错,整体,正面
572,_,不好用,整体,负面
572,泡泡,没有,使用体验,负面
572,洗不干净,感觉,功效,负面
572,味道,很大,气味,负面
573,_,很好,整体,正面
573,_,效果不错,功效,正面
573,皮暗黄,很适用,功效,正面
573,气味,很清香,气味,正面
574,领券,好划算,价格,正面
574,_,无限回购,整体,正面
575,_,就那样反正不敢用,整体,负面
576,_,还蛮好的,整体,正面
576,_,会继续购买,整体,正面
577,_,非常的好用,整体,正面
577,泡沫,细腻,使用体验,正面
577,_,温和不刺激,成分,正面
577,清洁能力,强,功效,正面
577,_,还会回购的,整体,正面
577,_,大爱,整体,正面
578,_,干皮千万别买,整体,负面
578,_,挺干的,使用体验,负面
578,持妆效果,还可以,功效,中性
579,_,特别好用,整体,正面
580,店家,很有心,服务,正面
580,每个,包的很好,包装,正面
580,小礼物,_,价格,正面
580,东西,不错,整体,正面
580,_,用好了还会继续光顾的的？,整体,正面
581,_,挺不错身,整体,正面
582,_,好用,整体,正面
582,皮肤,滑滑的,使用体验,正面
582,保湿效果,很好,功效,正面
583,_,很满意,整体,正面
583,_,非常高兴,整体,正面
583,_,看着很不错,整体,正面
584,_,无不适感,使用体验,正面
584,透气,好,使用体验,正面
584,_,满意,整体,正面
585,盒子,便宜,包装,负面
585,盒子,粗糙,包装,负面
585,盒子,胶水痕迹,包装,负面
585,_,有些味儿,气味,负面
585,产品,没挤已留流出来,使用体验,负面
585,产品,油腻感觉,使用体验,负面
585,_,没感涂上面,使用体验,负面
585,_,当洗手液用吧,整体,负面
586,_,很好,整体,正面
586,_,很喜欢,整体,正面
586,_,下次还会购买的,整体,正面
586,_,信任,整体,正面
587,_,很不错的隔离,整体,正面
588,_,抹了以后挺香的,气味,正面
588,持久情况,还好,功效,中性
589,_,是正品,真伪,正面
590,_,好用,整体,正面
590,特别润,特别润,使用体验,正面
590,补水效果,好,功效,正面
590,_,每天用,使用体验,正面
590,_,也不心疼,价格,正面
591,原包装,高大上,包装,正面
591,现在的包装,太土了,包装,负面
591,现在的包装,跟杂牌的一个样,包装,负面
592,_,好用,整体,正面
592,皮肤,不刺激,使用体验,正面
593,包装,很漂亮,包装,正面
593,包装,看一眼就喜欢上,包装,正面
593,25毫升一片,应该不错,其他,正面
594,保湿效果,不错,功效,正面
595,到货,两天就,物流,正面
595,快递小哥,辛苦,服务,正面
595,速度,飞快,物流,正面
595,产品,挺细腻,使用体验,正面
595,_,希望有效果,整体,中性
596,_,好评,整体,正面
597,_,很好,整体,正面
598,_,不敢用,整体,负面
599,_,挺白的,功效,正面
599,隔离效果,不好,功效,负面
600,_,可以,整体,正面
600,_,挺好的,整体,正面
601,_,喜欢,整体,正面
601,_,不油腻,使用体验,正面
601,_,细腻均匀,使用体验,正面
601,_,用完很自然,使用体验,正面
601,_,大爱,整体,正面
602,_,还不错,整体,正面
602,_,很自然,使用体验,正面
602,_,很香,气味,正面
602,赠品,还有,价格,正面
602,_,下次还会购买的,整体,正面
603,**,骗人的,真伪,负面
603,_,便宜没好货,功效,负面
603,***,别***的买了,整体,负面
604,保湿效果,真的不错呢,功效,正面
604,面膜贴在脸上,很舒服,使用体验,正面
604,_,用起来感觉真心不错～,整体,正面
605,_,非常不错,整体,正面
605,_,气色很自然,功效,正面
605,_,保湿,功效,正面
605,_,放心购买,整体,正面
606,_,好用,整体,正面
606,_,涂少量就很自然,功效,正面
606,_,耐用,功效,正面
607,_,非常好,整体,正面
607,_,非常快,物流,正面
607,_,非常值,价格,正面
608,效果,不错,功效,正面
608,_,一直用,使用体验,正面
608,_,方便,使用体验,正面
609,_,挺好,整体,正面
609,_,很补水,功效,正面
609,精华,很多,成分,正面
609,价格,实惠,价格,正面
610,_,超级好,整体,正面
610,精华,少了点,成分,负面
610,_,很好闻,气味,正面
610,_,喜欢哦,整体,正面
611,包装,还是非常好,包装,正面
612,_,不知道真假,真伪,中性
612,_,有点贵,价格,负面
612,_,拿回来就用了,使用体验,正面
613,_,还不错,整体,正面
614,_,不错,整体,正面
614,_,超级好用,使用体验,正面
614,_,好用,使用体验,正面
615,味道,好闻,气味,正面
616,_,还不错,整体,正面
617,_,很喜欢,整体,正面
618,_,好划算哦,价格,正面
618,秒杀,_,价格,正面
618,买一送一,_,价格,正面
618,补水效果,挺好的,功效,正面
618,_,值得购买?,整体,中性
619,_,不好用,整体,负面
619,_,浮粉严重,使用体验,负面
620,效果,很好,功效,正面
620,宣传,和宣传的一样,真伪,正面
621,_,还不错,整体,正面
621,外包装,挺好看的,包装,正面
622,_,特优惠哦,价格,正面
622,_,值得大家购买,整体,正面
623,保湿效果,非常好,功效,正面
623,_,我会一直用,整体,正面
623,_,也要推荐给朋友,整体,正面
624,_,一直用的,整体,正面
624,_,不错,整体,正面
625,_,划算,价格,正面
625,_,很舒服,使用体验,正面
625,_,很推荐,整体,正面
626,_,很好用,整体,正面
626,_,洗完脸不干,使用体验,正面
626,_,已经第二次买了,整体,正面
627,香味,浓郁,气味,正面
627,香味,抹上去一会就淡化了,气味,负面
627,香味,跟没抹没啥区别,气味,负面
627,_,跟实体店不一样,真伪,负面
627,_,水货,真伪,负面
627,_,白白浪费我的钱,整体,负面
628,活动,_,价格,正面
628,_,物美价廉,价格,正面
628,物流,非常满意，大年初一还送货,物流,正面
628,_,真不亏是**,整体,正面
629,速度,快,物流,正面
629,东西,很不错,整体,正面
630,物流,快捷给力,物流,正面
630,包装,到位严实,包装,正面
631,包装,_,包装,中性
631,_,让我不得不怀疑是不是正品,真伪,负面
632,_,特别服帖,使用体验,正面
632,_,一点也不干,使用体验,正面
632,_,轻薄透气,使用体验,正面
633,_,便宜很多,价格,正面
634,一瓶,好小,尺寸,负面
634,量,太少了,尺寸,负面
634,_,用几天就没了,尺寸,负面
635,味道,没有刺鼻的,气味,正面
635,香香的,香香的,气味,正面
635,洗过后,不紧绷,使用体验,正面
635,_,没有紫色那款洗面奶好用,功效,负面
636,颜色,买深了,整体,负面
636,_,不错,整体,正面
636,_,单用这个就觉得拔干,使用体验,负面
636,遮瑕,一般,功效,中性
637,_,很好,整体,正面
637,_,非常好,整体,正面
637,_,越来越好,整体,正面
637,_,加油,整体,正面
638,送货速度,快,物流,正面
638,服务,好,服务,正面
638,面膜,水水的润润的,使用体验,正面
639,_,非常棒,整体,正面
639,_,很满意,整体,正面
640,水润度,还不错?,使用体验,中性
640,_,还不错?,整体,中性
641,_,偏油,使用体验,负面
641,_,不推荐,整体,负面
642,_,不错，不错,整体,正面
643,_,还不错,整体,正面
643,_,值得购买,整体,正面
644,_,用后体验不错,使用体验,正面
645,_,过敏,使用体验,负面
646,_,非常喜欢,整体,正面
647,_,是正品,真伪,正面
647,_,不错哦,整体,正面
648,_,很舒服,使用体验,正面
648,_,推荐,整体,正面
649,包装,没封口,包装,负面
649,包装,随时可以替换一样,包装,负面
649,_,买者慎重,整体,负面
650,_,很好啊！,整体,正面
650,卸妆水,_,服务,正面
651,_,真心好用,整体,正面
651,_,提亮了我的皮肤,功效,正面
652,_,很好,整体,正面
653,泡沫,丰富,使用体验,正面
653,清洁力,强,功效,正面
653,香,淡,气味,正面
653,_,喜欢,整体,正面
654,_,挺好用的,整体,正面
654,做活动的,很划算呀,价格,正面
654,_,又买很多,整体,正面
655,味道,淡淡的,气味,正面
655,_,不起沫,功效,负面
655,_,有点滑,使用体验,中性
655,_,可以试试,整体,正面
656,_,效果不错,功效,正面
656,皮肤,不在那么干了,使用体验,正面
657,_,挺好用的,整体,正面
657,面霜,保湿效果不错,功效,正面
657,水,保湿效果不错,功效,正面
657,_,都挺好的,整体,正面
658,_,挺保湿的,使用体验,正面
658,_,不怎么干,使用体验,正面
658,替换装,还送了替换装,服务,正面
659,产品,不错,整体,正面
659,_,喜欢在**买东西,服务,正面
660,正品,_,真伪,正面
660,_,放心,真伪,正面
661,_,还不错,整体,正面
661,_,还可以,整体,中性
662,包装,很好,包装,正面
662,_,挺大一瓶的,整体,正面
662,物流,也快！！！,物流,正面
663,_,很好,整体,正面
663,_,不错,整体,正面
664,_,挺好的,整体,正面
664,泡沫,多,使用体验,正面
665,_,便宜没好货,整体,负面
665,味儿,几分钟就没味儿了,气味,负面
665,_,喷几下,使用体验,负面
666,_,很贴合,使用体验,正面
666,保湿效果,很好,功效,正面
666,优惠,优惠,价格,正面
667,_,很好用,整体,正面
668,_,很棒的呢,整体,正面
668,不刺激,不刺激,使用体验,正面
668,物流,快,物流,正面
669,_,还不错,整体,正面
669,_,很细,其他,正面
670,_,很不错,整体,正面
670,_,满意,整体,正面
671,快递,挺快的,物流,正面
671,小瓶卸妆的,还另外送的,服务,正面
671,看得挺大,看得挺大,尺寸,中性
671,实际就是两瓶小样,实际就是两瓶小样,尺寸,负面
672,_,好用,整体,正面
672,补水效果,棒,功效,正面
672,精华,也比较多,使用体验,正面
672,_,不错,整体,正面
673,效果,很好,功效,正面
673,_,很满意,整体,正面
674,便宜一些,便宜一些,价格,正面
674,优惠一点,优惠一点,价格,正面
674,气味,还好,气味,中性
675,_,不好用,整体,负面
676,_,很划算,价格,正面
676,_,很舒服,使用体验,正面
677,质量,好,整体,正面
677,使用,方便,使用体验,正面
677,效果,好,功效,正面
677,包装,完整,包装,正面
677,价格,实惠,价格,正面
677,快递,很快,物流,正面
677,赠品,多,其他,正面
678,_,不错,整体,正面
678,_,划算,价格,正面
679,_,很喜欢,整体,正面
680,保湿,还行,功效,中性
680,_,不卡粉,使用体验,正面
680,价钱,优惠,价格,正面
681,速度,超快,物流,正面
681,快递小哥,超级暖心,服务,正面
681,_,晚上下的单，第二天中午就到,物流,正面
682,活动,真的超值,价格,正面
682,_,够用一年了,使用体验,正面
683,_,挺好的,整体,正面
683,气垫CC,试试,使用体验,中性
684,很轻薄,很轻薄,使用体验,正面
684,不浮粉,不浮粉,使用体验,正面
684,_,一直在用,整体,正面
684,_,用完了再来买,整体,正面
684,_,值得推荐,整体,正面
685,_,还行,整体,中性
685,_,比较粘,使用体验,中性
685,_,真的便宜,价格,正面
686,_,挺好用的,整体,正面
686,遮瑕效果,不错,功效,正面
686,_,也很提亮,功效,正面
686,_,不错的宝贝,整体,正面
686,_,以后还会再来的,整体,正面
687,_,非常好,整体,正面
687,_,很薄,使用体验,正面
687,_,很舒服,使用体验,正面
687,说好就好,说好就好,整体,正面
688,_,很好用,整体,正面
689,_,很好,整体,正面
689,价格,很优惠,价格,正面
689,_,很好用,使用体验,正面
690,_,还不错,整体,正面
690,_,推荐,整体,正面
691,物流,很快,物流,正面
691,_,不错,整体,正面
691,_,值得推荐,整体,正面
692,物流,真是快,物流,正面
692,东西,也不错,整体,正面
693,_,很好用,整体,正面
693,遮暇效果,非常不错,功效,正面
693,_,很好的东西哦,整体,正面
694,_,便宜,价格,正面
694,_,好用,整体,正面
695,_,特别好用,整体,正面
695,_,便宜一点点,价格,正面
696,活动,_,价格,正面
696,_,实惠,价格,正面
697,包装,很精致,包装,正面
697,_,挺好的,整体,正面
697,_,是信任的,真伪,正面
697,态度,决定一切,服务,正面
698,_,好评,整体,正面
698,上妆,贴,使用体验,正面
699,_,5星好评,整体,正面
700,_,不好用,整体,负面
700,_,失望,整体,负面
701,_,好用的,整体,正面
701,瓶子,超级好看,包装,正面
702,_,很好,整体,正面
702,_,很不错！,整体,正面
702,_,下次还来买！,整体,正面
702,_,好评好评,整体,正面
703,活动力度,还是可以的,价格,正面
703,_,划算很多,价格,正面
703,_,用着也还可以,整体,中性
704,_,假的,真伪,负面
704,外壳,一股臭塑料味,气味,负面
704,海绵垫,每次擦的时候还能弄到脸上,使用体验,负面
704,_,太#了,使用体验,负面
705,物流速度,真是快,物流,正面
705,_,不知道用着怎样,整体,中性
705,其它商品,就生气,其他,负面
706,补水效果,不错,功效,正面
706,物流,挺快的,物流,正面
706,_,用完了下次在买,整体,正面
707,_,不错,整体,正面
707,_,满意,整体,正面
708,_,还不错,整体,正面
709,_,感觉很好,整体,正面
709,_,很服贴,使用体验,正面
709,_,比想象的还要好,整体,正面
710,补水效果,没有芦荟胶好,功效,负面
711,_,挺好的,整体,正面
711,_,很划算,价格,正面
712,物流,很快,物流,正面
712,_,好,整体,正面
712,_,支持**,整体,正面
713,_,还挺好用,整体,正面
713,_,卸的挺干净的,功效,正面
714,_,应该不错,整体,正面
715,_,不错,整体,正面
715,物流,超快,物流,正面
715,_,很棒的一次购物,整体,正面
716,补水效果,还不错,功效,正面
716,_,冲鸭～,整体,正面
717,泡沫,细腻,使用体验,正面
717,_,就是刚抹上有凉凉的感觉,使用体验,正面
717,_,洗完滑滑滴,使用体验,正面
717,_,还算满意,整体,正面
718,_,挺好的,整体,正面
718,_,改变肤色,功效,正面
718,_,推荐购买,整体,正面
719,_,不好,整体,负面
719,_,过敏,使用体验,负面
720,_,超实惠,价格,正面
720,_,不油腻,使用体验,正面
720,_,挺好的,整体,正面
720,_,信赖,整体,正面
720,美白效果,不错,功效,正面
720,_,挺好,整体,正面
721,_,不错,整体,正面
722,肌肤,清爽,使用体验,正面
722,脸,长痘痘,使用体验,负面
722,肤质,可能不适合我肤质吧,成分,负面
723,_,一般,整体,中性
724,_,还不错,整体,正面
725,_,挺好用的,功效,正面
725,_,不过敏,使用体验,正面
726,发货,快,物流,正面
726,_,是正品,真伪,正面
726,价钱,便宜,价格,正面
727,靓白芯肌晶采隔离霜40ml,很好用,整体,正面
727,补水保湿,很好用,功效,正面
727,遮瑕,很好用,功效,正面
727,裸妆,很好用,使用体验,正面
727,紫色,很好用,使用体验,正面
728,_,用着还可以,整体,正面
728,精华,少了点,成分,负面
729,_,很好用,使用体验,正面
730,_,不错,整体,正面
730,_,还会再来的,整体,正面
731,控油,不怎么控油,功效,负面
731,洗完头发,有点涩,使用体验,负面
731,梳通,不好梳通,使用体验,负面
732,_,很不错,整体,正面
732,_,明显皮肤变好了,功效,正面
732,_,很喜欢,整体,正面
733,_,一般,整体,中性
734,皮肤细腻光滑水润,敷脸后皮肤细腻光滑水润,功效,正面
734,性价比,高,价格,正面
734,_,很好用,整体,正面
735,_,还好吧,整体,中性
735,_,便宜,价格,正面
735,_,买一盒送一盒很划算,价格,正面
735,_,感觉还不错,整体,正面
736,物流,挺快,物流,正面
737,_,差评,整体,负面
737,_,说好的赠没有,服务,负面
737,_,刚买几天就降价12,价格,负面
737,_,一天一个价,服务,负面
737,_,以后都不来买了,整体,负面
738,水分,很足,功效,正面
738,_,用着很不错,整体,正面
738,物流,快,物流,正面
738,_,实惠,价格,正面
738,_,值得购买,整体,正面
738,_,用过以后才来评价的,整体,正面
739,_,非常喜欢,整体,正面
739,_,很满意,整体,正面
740,_,挺满意的,整体,正面
740,_,还会来,整体,正面
741,补水效果,不错,功效,正面
741,_,强烈推荐大家买,整体,正面
742,物流,很快,物流,正面
742,_,很划算,价格,正面
742,_,用的好,使用体验,正面
742,_,下次再买,使用体验,正面
743,好用,好用,整体,正面
743,清洁能力,好用,功效,正面
744,_,很不错啊,整体,正面
744,味道,好闻,气味,正面
744,遮瑕保湿,真的很棒！,功效,正面
744,_,真的很棒！,整体,正面
745,_,挺好用的,整体,正面
745,肤色,比较好,功效,正面
746,_,不错,整体,正面
746,效果,好,功效,正面
746,_,还要买,整体,正面
747,发货速度,挺快,物流,正面
748,防晒,有那么一丢丢的油,使用体验,中性
748,_,挺好推开的,使用体验,正面
748,防晒效果,不太清楚,功效,中性
749,礼品,送的,服务,正面
750,效果,很好,功效,正面
750,是正品,是正品,真伪,正面
750,_,信赖,整体,正面
751,送货,非常快,物流,正面
751,服务,好,服务,正面
751,_,不错,整体,正面
751,性价比,很高,价格,正面
751,_,已经多次购买了,整体,正面
752,_,还好,整体,中性
752,_,蛮清爽,使用体验,正面
753,价格,便宜,价格,正面
753,物流速度,快,物流,正面
753,购物体验感,好,使用体验,正面
753,_,给力,整体,正面
753,_,我很喜欢,整体,正面
754,_,还好吧,整体,正面
754,_,就那回事,整体,中性
755,_,很快,物流,正面
755,_,很方便,使用体验,正面
755,_,实惠,价格,正面
755,_,很好,整体,正面
755,_,ok！,其他,正面
755,_,下次再购买,整体,正面
756,_,没有用,功效,负面
757,效果,一样的,功效,正面
758,快递,点个赞,物流,正面
758,快递,超级快,物流,正面
758,质量,杠杠滴,其他,正面
758,_,很不错,整体,正面
758,_,棒棒哒,整体,正面
758,_,买了两三次,整体,正面
759,_,还可以,整体,正面
760,_,不错,整体,正面
760,活动,_,价格,正面
760,_,实惠,价格,正面
760,_,看看效果吧,功效,中性
761,活动,给力,价格,正面
762,_,温和不刺激,使用体验,正面
762,包装,很好,包装,正面
762,_,质量不错,整体,正面
763,_,不错,整体,正面
763,_,没让我失望,整体,正面
763,_,大大的????,服务,正面
763,用了十几年了,用了十几年了,功效,正面
764,_,还还好吧,整体,中性
764,有钱人用贵的，没钱人用便宜的,有钱人用贵的，没钱人用便宜的,价格,中性
765,_,昨天下单今天就到了,物流,正面
765,发货,很快,物流,正面
765,这款系列,超级好听,使用体验,正面
765,_,很不错的,整体,正面
766,_,超级赞,整体,正面
766,_,很值,价格,正面
766,_,厉害厉害了????????????,整体,正面
767,_,好用,整体,正面
768,_,不错,整体,正面
769,_,白的比黑的好用些,使用体验,正面
769,_,也不错,整体,正面
770,味道,喜欢,气味,正面
770,_,很喜欢,整体,正面
770,_,一直用这个品牌,整体,正面
770,_,以后还会光顾的,整体,正面
771,物流,很快,物流,正面
771,隔离效果,很棒,功效,正面
772,_,收到货就降价,价格,负面
772,_,生气,价格,负面
772,_,本来想再买个粉底液的,价格,负面
772,_,买别家的,价格,负面
773,_,提亮肤色满分,功效,正面
773,_,真的太棒了,整体,正面
773,_,大爱,整体,正面
774,_,还不错,整体,正面
774,买就是方便,方便,使用体验,正面
774,第二天就收到了,第二天就收到了,物流,正面
775,价格,实惠,价格,正面
775,质量,有保障,整体,正面
775,服务,好,服务,正面
775,送货,快,物流,正面
776,_,不好用,整体,负面
776,味道,特别刺鼻，难闻到爆,气味,负面
777,_,挺水润,功效,正面
777,_,用两年了,整体,正面
778,_,一点都不好,整体,负面
778,_,跟水一样,使用体验,负面
778,_,有一股味道,气味,负面
778,_,已经丢掉了,整体,负面
778,_,便宜没好货好货不便宜,整体,负面
779,_,好用,整体,正面
779,保湿效果,很好,功效,正面
779,_,喜欢,整体,正面
780,_,很自然,功效,正面
780,_,很贴妆,使用体验,正面
780,_,不打粉底都好看,功效,正面
780,_,自然,功效,正面
780,颜色,都喜欢,其他,正面
780,味道,都喜欢,气味,正面
780,_,一直都有用,整体,正面
781,_,便宜,价格,正面
781,_,下次需要还会再来的,整体,正面
782,_,跟实体店买到的一样,整体,正面
782,小礼物,_,价格,正面
782,_,真心不错,整体,正面
783,补水效果,还是很不错的,功效,正面
784,补水效果,挺不错的,功效,正面
784,_,很愉快的一次购物,整体,正面
784,快递,就是快！,物流,正面
785,_,挺好的,整体,正面
785,_,挺喜欢的,整体,正面
785,瓶子,很好看,包装,正面
785,_,舒服的,使用体验,正面
785,_,还不错,整体,正面
786,_,服帖,使用体验,正面
786,_,自然色,使用体验,正面
787,_,很干很干,使用体验,负面
787,_,不值！！！,价格,负面
788,_,还不错,整体,正面
788,速度,很快,物流,正面
789,_,挺好用的,整体,正面
790,_,不好,整体,负面
790,_,便宜,其他,中性
790,好货,没,整体,负面
791,打底,不错,使用体验,正面
791,_,不是太干,使用体验,中性
792,_,太苍白了些,功效,负面
793,味道,淡淡的,气味,正面
793,_,很好闻,气味,正面
793,_,很好用,使用体验,正面
793,_,会推荐给朋友的,整体,正面
794,_,过敏,使用体验,负面
795,味道,香香的,气味,正面
795,外观,特别漂亮,包装,正面
795,_,期待之后使用效果,功效,正面
796,补水效果,真的好,功效,正面
796,物流,很快,物流,正面
796,_,非常满意,整体,正面
797,_,一直在用,整体,正面
797,_,很适合我,使用体验,正面
798,_,就是快,物流,正面
799,补水,真的不错,功效,正面
799,祛斑效果,不大,功效,负面
799,一条一片,_,其他,中性
800,_,还不错吧,整体,正面
801,盒子,很好看,包装,正面
801,_,希望好用,功效,中性
802,效果,很好,功效,正面
802,_,淡淡的香味,气味,正面
802,价格,很美丽,价格,正面
802,_,用完了再来,整体,正面
803,_,很好,整体,正面
803,_,很舒服,使用体验,正面
804,包装,跟专柜有点不一样,包装,中性
804,_,比较优惠,价格,正面
804,物流,快,物流,正面
804,配送员,好,服务,正面
805,_,挺好的,整体,正面
805,价格,实惠,价格,正面
805,_,买一送一,价格,正面
806,_,挺好用的,整体,正面
806,_,还可以,整体,正面
807,_,挺合适的,整体,中性
807,活动,给力,价格,负面
808,_,很好,整体,正面
809,_,好评,整体,正面
810,味道,淡淡的,气味,正面
810,_,很好,整体,正面
810,_,是我喜欢的,整体,正面
811,_,非常好用,整体,正面
811,_,很薄,使用体验,正面
811,补水效果,不错,功效,正面
812,_,还不错,整体,正面
813,_,挺好用的,整体,正面
813,_,比较水润,使用体验,正面
813,上妆,挺容易,使用体验,正面
813,物流,很快,物流,正面
814,活动,很划算,价格,正面
815,包装,完好,包装,正面
815,_,跟图片上的差不多,整体,中性
816,快递,值得表扬,物流,正面
816,快递,支持,物流,正面
817,物流,太给力了,物流,正面
817,物流,超级快,物流,正面
817,_,多次购买了,整体,正面
817,清洁能力,不知道这次的清洁能力怎么样,功效,中性
817,_,期待,整体,正面
818,_,不错,整体,正面
818,_,很温和,使用体验,正面
818,_,不刺激,使用体验,正面
819,补水效果,棒棒哒,功效,正面
819,_,好用,使用体验,正面
820,活动价,实惠,价格,正面
820,效果,好,功效,正面
821,_,还不错,整体,正面
822,_,很好呦,整体,正面
822,_,很服帖,功效,正面
822,_,没有浮粉的迹象,功效,正面
823,_,很喜欢,整体,正面
824,_,很好用,整体,正面
825,质量,不错,其他,正面
825,_,非常满意,整体,正面
825,_,下次还会继续购买的,整体,正面
826,_,太开心了,价格,正面
826,_,期待用着更好吧,功效,正面
827,_,不错的,整体,正面
827,_,很好推开,使用体验,正面
